"gender","age","country","education","undergraduate_major","job_role","industry","years_experience","ML_atwork","Activities_Analyze.and.understand.data.to.influence.product.or.business.decisions","Activities_Build.and.or.run.a.machine.learning.service.that.operationally.improves.my.product.or.workflows","Activities_Build.and.or.run.the.data.infrastructure.that.my.business.uses.for.storing..analyzing..and.operationalizing.data","Activities_Build.prototypes.to.explore.applying.machine.learning.to.new.areas","Activities_Do.research.that.advances.the.state.of.the.art.of.machine.learning","Activities_None.of.these.activities.are.an.important.part.of.my.role.at.work","Notebooks_Kaggle.Kernels","Notebooks_Google.Colab","Notebooks_Azure.Notebook","Notebooks_Google.Cloud.Datalab","Notebooks_JupyterHub.Binder","Notebooks_None","cloud_Google.Cloud.Platform..GCP.","cloud_Amazon.Web.Services..AWS.","cloud_Microsoft.Azure","cloud_IBM.Cloud","cloud_Alibaba.Cloud","cloud_I.have.not.used.any.cloud.providers","Programming_Python","Programming_R","Programming_SQL","Programming_Bash","Programming_Java","Programming_Javascript.Typescript","Programming_Visual.Basic.VBA","Programming_C.C..","Programming_MATLAB","Programming_Scala","Programming_Julia","Programming_SAS.STATA","Programming_language_used_most_often","ML_framework_Scikit.Learn","ML_framework_TensorFlow","ML_framework_Keras","ML_framework_PyTorch","ML_framework_Spark.MLlib","ML_framework_H20","ML_framework_Caret","ML_framework_Xgboost","ML_framework_randomForest","ML_framework_None","Visualization_ggplot2","Visualization_Matplotlib","Visualization_Altair","Visualization_Shiny","Visualization_Plotly","Visualization_None","percent_actively.coding","How.long.have.you.been.writing.code.to.analyze.data.","For.how.many.years.have.you.used.machine.learning.methods..at.work.or.in.school..","Do.you.consider.yourself.to.be.a.data.scientist.","data_Categorical.Data","data_Genetic.Data","data_Geospatial.Data","data_Image.Data","data_Numerical.Data","data_Sensor.Data","data_Tabular.Data","data_text.Data","data_Time.Series.Data","data_Video.Data","explainability.model_Examine.individual.model.coefficients","explainability.model_examine.feature.correlations","explainability.model_Examine.feature.importances","explainability.model_Create.partial.dependence.plots","explainability.model_LIME.functions","explainability.model_SHAP.functions","explainability.model_None.I.do.not.use.these.model.explanation.techniques","wage","outlier_flag","disporve_outlier_flag"
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"Male","18-21","India","Professional degree","Information technology, networking, or system administration","Student","I am a student","0-1","I do not know",0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045.83165235817,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","5-11","No (we do not use ML methods)",0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Definitely yes",1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6838.00586778671,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Software Engineer","I am a student","0-1","No (we do not use ML methods)",0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",1,0,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,65100.7499089465,FALSE,FALSE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","1-2","We are exploring ML methods (and may one day put a model into production)",0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,"C/C++",1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6595.11538501829,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","3-5 years","< 1 year","Maybe",1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,4582.41357002407,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3793.48195251077,FALSE,TRUE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,3298.14620595425,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Information technology, networking, or system administration","Student","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,"Python",1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6405.52020911127,FALSE,FALSE
"Male","18-21","Spain","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","1-2","I do not know",0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,6509.75691061467,FALSE,FALSE
"Male","18-21","Russia","Master’s degree","Physics or astronomy","Research Scientist","I am a student","0-1","No (we do not use ML methods)",1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Russia","Bachelor’s degree","Mathematics or statistics","Data Analyst","I am a student","3-4","I do not know",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4252.53407191485,FALSE,FALSE
"Male","18-21","Ukraine","Some college/university study without earning a bachelor’s degree","Mathematics or statistics","Data Scientist","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,1,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,"50% to 74% of my time","< 1 year","1-2 years","Probably yes",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"50% to 74% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,"Java",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5437.04147730023,FALSE,FALSE
"Male","18-21","Ukraine","Bachelor’s degree","Mathematics or statistics","Student","I am a student","2-3","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","0-1","No (we do not use ML methods)",1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4771.2062401697,FALSE,FALSE
"Male","18-21","France","Master’s degree","Computer science (software engineering, etc.)","Student","Academics/Education","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"50% to 74% of my time","I have never written code but I want to learn","I have never studied machine learning but plan to learn in the future","Definitely not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4312.11934611201,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Engineering (non-computer focused)","Student","I am a student","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Other","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Probably yes",1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Academics/Education","0-1","No (we do not use ML methods)",0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4427.70718224347,FALSE,FALSE
"Male","18-21","India","Some college/university study without earning a bachelor’s degree","Engineering (non-computer focused)","Other","I am a student","1-2","No (we do not use ML methods)",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,"0% of my time","< 1 year","< 1 year","Probably yes",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","India","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,"Python",1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,3676.22940149158,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","I do not know",1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"R",0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Professional degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","2-3","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"100% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16567.0121368021,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","No (we do not use ML methods)",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Definitely not",0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,6775.99740866572,FALSE,FALSE
"Male","18-21","Ukraine","Some college/university study without earning a bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Online Business/Internet-based Sales","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",1,1,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Python",1,1,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"1% to 25% of my time","1-2 years","1-2 years","Definitely yes",1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,5470.46189196408,FALSE,TRUE
"Male","18-21","Russia","Bachelor’s degree","Computer science (software engineering, etc.)","Data Engineer","I am a student","0-1","I do not know",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Java",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"75% to 99% of my time","< 1 year","< 1 year","Definitely yes",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3500.68063568324,FALSE,FALSE
"Male","18-21","United Kingdom of Great Britain and Northern Ireland","Master’s degree","Computer science (software engineering, etc.)","Student","I am a student","11-15","We are exploring ML methods (and may one day put a model into production)",0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","3-5 years","1-2 years","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Japan","Master’s degree","Social sciences (anthropology, psychology, sociology, etc.)","Student","I am a student","3-4","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,"R",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Maybe",0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Female","18-21","Ukraine","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Online Service/Internet-based Services","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Japan","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","2-3","I do not know",0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6605.03013711423,FALSE,FALSE
"Male","18-21","Indonesia","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","2-3","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,"PHP",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"50% to 74% of my time","1-2 years","< 1 year","Probably yes",0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,FALSE,FALSE
"Female","18-21","China","I prefer not to answer","Other","Data Analyst","Computers/Technology","2-3","We are exploring ML methods (and may one day put a model into production)",1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,"Python",1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,"100% of my time","3-5 years","2-3 years","Definitely yes",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23400.9755197912,FALSE,FALSE
"Male","18-21","Bangladesh","Master’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","1-2","We have well established ML methods (i.e., models in production for more than 2 years)",1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Python",1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","1-2 years","Maybe",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3867.6571175456,FALSE,TRUE
"Male","18-21","Egypt","Master’s degree","Computer science (software engineering, etc.)","Student","Computers/Technology","2-3","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,"Python",0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"75% to 99% of my time","1-2 years","1-2 years","Maybe",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16443.8305487856,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","I am a student","0-1","I do not know",1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,"Python",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"100% of my time","1-2 years","1-2 years","Probably yes",1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Malaysia","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","I do not know",0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"Java",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely not",0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,4789.03003130108,FALSE,FALSE
"Male","18-21","Other","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","3-4","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","1-2 years","Maybe",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4766.52853749692,FALSE,FALSE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","0-1","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,"Python",1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,"25% to 49% of my time","< 1 year","< 1 year","Probably yes",1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,FALSE,TRUE
"Female","18-21","Nigeria","Bachelor’s degree","Engineering (non-computer focused)","Student","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,"C#/.NET",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"50% to 74% of my time","< 1 year","< 1 year","Probably not",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","India","Master’s degree","Computer science (software engineering, etc.)","Data Scientist","Computers/Technology","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,"C/C++",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Probably yes",0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,5151.4501273632,FALSE,TRUE
"Female","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","1-2","We recently started using ML methods (i.e., models in production for less than 2 years)",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,"Python",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","I have never studied machine learning but plan to learn in the future","Probably not",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5510.92322915792,FALSE,TRUE
"Prefer not to say","18-21","Ukraine","Bachelor’s degree","Mathematics or statistics","Software Engineer","Marketing/CRM","1-2","No (we do not use ML methods)",0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Ruby",1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,"75% to 99% of my time","< 1 year","< 1 year","Probably not",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24919.5912340656,FALSE,FALSE
"Male","18-21","India","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,"Python",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3939.6217148751,FALSE,FALSE
"Male","18-21","Poland","Master’s degree","A business discipline (accounting, economics, finance, etc.)","Salesperson","Computers/Technology","0-1","We have well established ML methods (i.e., models in production for more than 2 years)",0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,"Python",0,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,"1% to 25% of my time","< 1 year","< 1 year","Probably yes",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,26207.4354961514,FALSE,TRUE
"Male","18-21","Nigeria","Professional degree","Mathematics or statistics","Data Engineer","Computers/Technology","0-1","We are exploring ML methods (and may one day put a model into production)",1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"R",1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,"75% to 99% of my time","1-2 years","< 1 year","Definitely yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113852.639144287,TRUE,FALSE
"Male","18-21","Portugal","Bachelor’s degree","Computer science (software engineering, etc.)","Student","I am a student","15-20","No (we do not use ML methods)",0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0,"C/C++",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"25% to 49% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
"Male","18-21","Poland","Bachelor’s degree","Computer science (software engineering, etc.)","Software Engineer","Computers/Technology","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,"C/C++",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"50% to 74% of my time","< 1 year","< 1 year","Maybe",0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,15117.1548943967,FALSE,FALSE
"Male","18-21","India","Master’s degree","Computer science (software engineering, etc.)","Business Analyst","I am a student","0-1","I do not know",1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,"Python",1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,"1% to 25% of my time","1-2 years","< 1 year","Probably not",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4577.27485708892,FALSE,FALSE
"Female","18-21","Indonesia","Bachelor’s degree","Mathematics or statistics","Statistician","Accounting/Finance","0-1","We are exploring ML methods (and may one day put a model into production)",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,"MATLAB",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,"50% to 74% of my time","1-2 years","3-4 years","Definitely yes",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15023.7440671772,FALSE,FALSE
"Male","18-21","Nigeria","Bachelor’s degree","Engineering (non-computer focused)","Other","Energy/Mining","0-1","No (we do not use ML methods)",0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,"Python",1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,"25% to 49% of my time","< 1 year","< 1 year","Definitely yes",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE
